id,id,wishlist_id,product_id,quantity
1424,,427,48,2
1425,,427,930,2
1426,,427,1385,3
1427,,427,1127,5
1428,,428,617,1
1429,,428,559,4
1430,,428,1261,3
1431,,428,804,5
1432,,429,288,4
1433,,429,1416,3
1434,,429,1410,2
1435,,429,819,2
1436,,429,1702,5
1437,,429,1972,5
1438,,429,1326,3
1439,,429,459,5
1440,,430,1446,2
1441,,430,119,2
1442,,430,1972,2
1443,,430,1448,5
1444,,431,273,3
1445,,431,396,3
1446,,431,488,3
1447,,432,1045,1
1448,,433,873,3
1449,,433,373,2
1450,,433,1070,5
1451,,434,598,5
1452,,434,1562,2
1453,,434,916,2
1454,,434,510,5
1455,,434,1167,4
1456,,435,971,2
1457,,435,525,3
1458,,435,1830,4
1459,,435,24,1
1460,,435,591,1
1461,,436,630,3
1462,,436,1861,5
1463,,436,1274,5
1464,,436,1199,4
1465,,436,640,4
1466,,437,21,5
1467,,437,1124,1
1468,,438,1725,4
1469,,438,67,2
1470,,438,899,3
1471,,438,1259,1
1472,,439,237,3
1473,,439,1668,1
1474,,439,1611,4
1475,,439,1652,2
1476,,439,187,4
1477,,439,1563,1
1478,,440,150,4
1479,,440,745,1
1480,,440,1612,4
1481,,441,1424,2
1482,,441,459,1
1483,,441,976,2
1484,,441,594,2
1485,,442,266,3
1486,,442,1597,2
1487,,443,891,3
1488,,443,288,1
1489,,443,1616,4
1490,,443,404,4
1491,,444,1718,2
1492,,445,1051,3
1493,,445,867,4
1494,,446,1201,4
1495,,446,1386,5
1496,,446,553,5
1497,,446,421,4
1498,,447,503,1
1499,,447,1884,1
1500,,448,45,3
1501,,449,1210,1
1502,,449,1763,5
1503,,449,809,5
1504,,449,1404,1
1505,,450,646,5
1506,,450,1341,4
1507,,450,1239,4
1508,,450,1158,4
1509,,451,292,1
1510,,451,185,4
1511,,453,1596,2
1512,,453,1399,3
1513,,453,1710,1
1514,,453,652,4
1515,,453,872,3
1516,,454,479,3
1517,,454,708,3
1518,,454,1792,4
1519,,454,806,3
1520,,455,1649,1
1521,,455,1328,1
1522,,455,1306,1
1523,,455,894,2
1524,,456,1618,1
1525,,456,1099,2
1526,,456,1358,2
1527,,457,522,3
1528,,457,1470,1
1529,,458,1403,2
1530,,458,1782,3
1531,,458,1697,2
1532,,458,235,1
1533,,458,720,1
1534,,459,1478,1
1535,,459,213,5
1536,,459,1813,1
1537,,459,1120,1
1538,,459,1607,3
1539,,459,1277,1
1540,,459,109,4
1541,,460,10,2
1542,,461,508,4
1543,,461,1082,3
1544,,462,1589,3
1545,,462,1901,3
1546,,462,393,5
1547,,462,899,3
1548,,462,1679,2
1549,,463,871,1
1550,,463,224,5
1551,,463,1668,1
1552,,463,2,2
1553,,464,1828,5
1554,,464,1073,5
1555,,464,41,1
1556,,464,1309,2
1557,,464,1587,1
1558,,464,1234,4
1559,,465,1993,4
1560,,465,645,5
1561,,465,1156,5
1562,,466,1724,2
1563,,466,1433,2
1564,,466,1342,1
1565,,466,511,1
1566,,467,1531,1
1567,,468,1070,2
1568,,468,704,2
1569,,469,1924,5
1570,,469,773,3
1571,,469,588,4
1572,,469,545,1
1573,,470,1032,3
1574,,470,922,4
1575,,470,1962,5
1576,,470,458,5
1577,,470,1971,2
1578,,471,1645,1
1579,,472,1997,3
1580,,472,1466,5
1581,,472,469,1
1582,,472,1699,3
1583,,473,1425,4
1584,,473,120,3
1585,,473,295,2
1586,,473,696,4
1587,,473,1093,5
1588,,474,142,3
1589,,474,96,2
1590,,475,245,2
1591,,475,1335,1
1592,,475,1451,4
1593,,476,1490,2
1594,,476,13,1
1595,,476,863,5
1596,,477,788,4
1597,,477,1680,3
1598,,477,453,3
1599,,477,515,4
1600,,477,740,4
1601,,478,223,5
1602,,478,679,2
1603,,478,1448,1
1604,,479,1019,2
1605,,480,462,4
1606,,480,1790,1
1607,,481,563,4
1608,,481,701,2
1609,,481,1088,5
1610,,482,292,1
1611,,482,1403,2
1612,,483,1245,2
1613,,483,1126,2
1614,,483,818,5
1615,,483,1896,1
1616,,483,550,1
1617,,484,567,5
1618,,484,148,5
1619,,484,870,2
1620,,485,1909,5
1621,,485,1052,2
1622,,485,43,1
1623,,485,386,5
1624,,486,1839,3
1625,,487,1342,4
1626,,487,756,5
1627,,487,1004,3
1628,,487,288,4
1629,,487,833,2
1630,,487,1804,3
1631,,488,1140,4
1632,,488,921,5
1633,,488,1560,1
1634,,488,460,2
1635,,489,979,4
1636,,489,997,3
1637,,489,1956,3
1638,,489,629,4
1639,,490,735,2
1640,,490,1009,1
1641,,490,1740,1
1642,,490,1364,2
1643,,491,20,2
1644,,491,1981,4
1645,,491,1234,1
1646,,492,1299,3
1647,,492,1655,3
1648,,492,449,5
1649,,492,223,1
1650,,493,681,5
1651,,493,1165,1
1652,,493,1122,4
1653,,494,602,1
1654,,495,1994,1
1655,,495,878,1
1656,,495,1717,2
1657,,495,617,3
1658,,495,787,1
1659,,496,444,1
1660,,497,1848,4
1661,,497,196,2
1662,,497,899,4
1663,,497,11,2
1664,,498,1970,2
1665,,499,206,2
1666,,499,1806,3
1667,,499,42,3
1668,,499,791,3
1669,,499,1320,4
1670,,500,1690,3
1671,,501,1357,2
1672,,501,424,2
1673,,501,1290,5
1674,,502,1999,3
1675,,502,1887,5
1676,,502,1276,3
1677,,502,1358,3
1678,,502,414,4
1679,,502,1673,5
1680,,503,1656,2
1681,,503,157,1
1682,,503,1497,2
1683,,505,1509,1
1684,,505,1650,3
1685,,505,1287,3
1686,,505,209,5
1687,,506,789,3
1688,,506,803,2
1689,,506,1569,3
1690,,507,1460,2
1691,,509,117,3
1692,,509,1399,4
1693,,509,1559,2
1694,,510,456,2
1695,,511,67,4
1696,,511,634,2
1697,,511,291,1
1698,,512,1017,3
1699,,512,1569,3
1700,,512,1037,3
1701,,512,412,4
1702,,513,662,4
1703,,514,1278,2
1704,,514,1404,5
1705,,514,1075,5
1706,,515,877,2
1707,,515,1450,2
1708,,515,610,3
1709,,516,1570,3
1710,,516,1822,4
1711,,518,757,5
1712,,518,1896,3
1713,,518,200,5
1714,,519,973,5
1715,,520,734,4
1716,,520,1390,1
1717,,520,395,5
1718,,520,90,1
1719,,520,54,4
1720,,520,1927,4
1721,,521,1728,3
1722,,521,1028,1
1723,,523,352,5
1724,,523,242,5
1725,,523,1755,2
1726,,523,1634,3
1727,,524,714,1
1728,,524,32,5
1729,,524,1475,2
1730,,525,289,2
1731,,525,994,3
1732,,525,1682,2
1733,,526,355,2
1734,,526,1755,3
1735,,527,67,3
1736,,527,863,2
1737,,528,1722,1
1738,,529,565,4
1739,,530,646,3
1740,,530,1866,2
1741,,530,1924,4
1742,,530,1020,1
1743,,531,1346,1
1744,,531,204,4
1745,,531,1732,4
1746,,532,120,2
1747,,532,216,4
1748,,532,118,4
1749,,533,105,5
1750,,533,28,5
1751,,533,1144,5
1752,,534,1043,4
1753,,534,587,2
1754,,534,1220,3
1755,,534,1464,5
1756,,535,615,1
1757,,535,1881,5
1758,,535,1767,3
1759,,535,544,5
1760,,536,1997,4
1761,,536,1040,1
1762,,536,805,3
1763,,537,1000,1
1764,,537,1824,1
1765,,537,790,1
1766,,538,259,3
1767,,538,380,3
1768,,538,1283,1
1769,,538,936,5
1770,,539,591,3
1771,,539,104,3
1772,,539,480,5
1773,,539,536,5
1774,,539,151,3
1775,,540,1875,2
1776,,540,1914,5
1777,,540,249,4
1778,,540,967,2
1779,,540,278,3
1780,,540,630,3
1781,,541,325,5
1782,,541,1518,3
1783,,541,1789,1
1784,,541,1248,3
1785,,541,1271,4
1786,,541,834,1
1787,,541,867,5
1788,,542,1346,1
1789,,543,1151,3
1790,,543,876,4
1791,,544,135,2
1792,,544,1032,3
1793,,544,546,4
1794,,544,1490,1
1795,,544,30,4
1796,,544,72,3
1797,,544,280,4
1798,,545,261,1
1799,,546,1856,4
1800,,546,1227,5
1801,,546,766,1
1802,,546,1992,2
1803,,547,1978,3
1804,,547,892,5
1805,,548,587,4
1806,,548,1755,2
1807,,548,1574,4
1808,,549,1687,1
1809,,550,1369,3
1810,,550,1688,5
1811,,551,1920,1
1812,,551,995,2
1813,,552,223,2
1814,,553,356,2
1815,,553,1950,4
1816,,553,1385,1
1817,,553,1532,5
1818,,553,363,1
1819,,553,1876,1
1820,,553,1666,5
1821,,554,64,1
1822,,554,270,1
1823,,555,1141,4
1824,,555,630,1
1825,,555,822,4
1826,,556,1068,5
1827,,556,785,2
1828,,556,1466,5
1829,,556,238,2
1830,,557,130,5
1831,,557,1814,5
1832,,558,290,1
1833,,558,131,4
1834,,558,1183,2
1835,,558,1601,5
1836,,558,1362,4
1837,,558,916,5
1838,,559,19,2
1839,,559,68,2
1840,,561,687,4
1841,,561,477,4
1842,,561,1165,1
1843,,561,724,2
1844,,562,1209,4
1845,,562,1138,4
1846,,562,1623,4
1847,,562,91,1
1848,,563,916,5
1849,,563,1334,2
1850,,564,240,3
1851,,564,1865,4
1852,,564,1464,2
1853,,565,113,4
1854,,566,231,4
1855,,567,579,3
1856,,567,822,2
1857,,567,1464,4
1858,,567,1076,5
1859,,568,391,5
1860,,568,810,3
1861,,568,786,2
1862,,568,749,3
1863,,569,1413,4
1864,,569,1241,1
1865,,569,1248,2
1866,,570,466,5
1867,,570,437,1
1868,,570,1465,5
1869,,570,5,1
1870,,570,578,2
1871,,570,875,5
1872,,571,1585,4
1873,,571,1989,3
1874,,572,701,3
1875,,572,34,1
1876,,572,1288,4
1877,,573,960,1
1878,,573,141,5
1879,,573,855,5
1880,,574,805,4
1881,,574,1508,3
1882,,574,1137,3
1883,,574,378,3
1884,,575,874,4
1885,,576,385,2
1886,,576,1277,1
1887,,577,221,5
1888,,577,1932,4
1889,,578,863,5
1890,,579,1204,3
1891,,579,1425,3
1892,,580,1351,5
1893,,581,1649,5
1894,,581,1510,4
1895,,581,1408,4
1896,,581,377,3
1897,,582,282,5
1898,,582,305,1
1899,,582,1764,1
1900,,582,1770,5
1901,,584,476,4
1902,,584,1582,2
1903,,584,977,2
1904,,584,14,4
1905,,584,381,1
1906,,584,1010,5
1907,,584,1344,3
1908,,584,929,3
1909,,584,305,3
1910,,585,689,5
1911,,585,1300,1
1912,,585,1901,2
1913,,586,1589,3
1914,,586,1078,2
1915,,586,7,2
1916,,586,440,2
1917,,586,448,3
1918,,586,486,4
1919,,586,1562,5
1920,,586,1586,2
1921,,587,1948,5
1922,,587,1407,3
1923,,587,1298,2
1924,,587,553,2
1925,,588,573,3
1926,,588,662,3
1927,,588,236,2
1928,,589,1773,4
1929,,590,1377,3
1930,,590,1067,4
1931,,590,199,5
1932,,590,224,4
1933,,590,1800,1
1934,,590,1692,2
1935,,590,1569,4
1936,,590,820,3
1937,,591,164,1
1938,,591,433,4
1939,,591,1355,1
1940,,592,1995,1
1941,,592,504,1
1942,,593,1671,3
1943,,593,527,5
1944,,593,1503,3
1945,,594,242,3
1946,,594,649,3
1947,,594,1143,1
1948,,595,1110,5
1949,,596,1957,3
1950,,596,1542,4
1951,,596,1732,3
1952,,596,1922,3
1953,,596,220,4
1954,,597,811,5
1955,,597,1842,5
1956,,597,1758,3
1957,,597,1026,3
1958,,597,1015,1
1959,,598,1119,4
1960,,598,1754,1
1961,,598,1010,3
1962,,598,988,5
1963,,599,1897,2
1964,,599,1019,1
1965,,599,411,1
1966,,600,1118,3
1967,,600,610,5
1968,,600,34,5
1969,,600,1914,4
1970,,600,771,1
1971,,601,1118,3
1972,,601,1948,1
1973,,603,1167,2
1974,,604,1959,4
1975,,605,1483,2
1976,,605,1513,4
1977,,605,817,2
1978,,605,1984,2
1979,,605,601,4
1980,,606,1036,5
1981,,607,1509,2
1982,,607,1476,5
1983,,608,455,3
1984,,609,631,3
1985,,609,300,2
1986,,609,726,4
1987,,609,650,3
1988,,609,1023,3
1989,,610,1579,5
1990,,610,1475,4
1991,,610,1426,5
1992,,611,569,5
1993,,611,1709,5
1994,,612,580,2
1995,,612,1355,4
1996,,613,1244,4
1997,,613,397,5
1998,,613,1928,2
1999,,613,1390,4
2000,,614,1959,5
2001,,614,1015,4
2002,,614,794,5
2003,,614,1204,2
2004,,615,665,3
2005,,615,309,5
2006,,615,263,3
2007,,615,944,4
2008,,615,452,3
2009,,616,192,1
2010,,616,1225,3
2011,,616,818,3
2012,,618,563,2
2013,,618,621,4
2014,,618,463,1
2015,,619,618,1
2016,,619,1339,4
2017,,619,569,5
2018,,619,974,4
2019,,619,1805,2
2020,,620,1522,3
2021,,620,839,4
2022,,620,1980,5
2023,,620,188,4
2024,,620,1119,1
2025,,620,436,5
2026,,620,1629,5
2027,,621,1388,5
2028,,621,1005,5
2029,,621,988,3
2030,,621,684,4
2031,,621,1731,2
2032,,622,1474,5
2033,,623,1462,1
2034,,623,623,1
2035,,623,818,3
2036,,624,1513,1
2037,,624,45,1
2038,,624,1314,3
2039,,624,1096,3
2040,,624,1558,3
2041,,625,526,5
2042,,625,1191,2
2043,,625,222,5
2044,,625,1190,4
2045,,626,1800,5
2046,,626,509,1
2047,,627,1491,2
2048,,627,202,5
2049,,628,1887,1
2050,,628,1885,3
2051,,628,863,3
2052,,628,862,4
2053,,629,1436,4
2054,,630,626,4
2055,,630,240,4
2056,,630,1208,4
2057,,631,1574,1
2058,,631,939,1
2059,,631,701,1
2060,,631,132,5
2061,,631,1090,1
2062,,632,309,2
2063,,632,1994,2
2064,,632,693,5
2065,,632,916,2
2066,,632,861,4
2067,,633,1075,4
2068,,633,1384,3
2069,,633,700,3
2070,,633,788,4
2071,,633,1925,1
2072,,633,74,5
2073,,634,1919,2
2074,,635,918,2
2075,,635,288,3
2076,,637,1035,1
2077,,637,1943,3
2078,,637,346,3
2079,,638,242,4
2080,,638,397,3
2081,,638,1308,2
2082,,638,572,3
2083,,638,921,4
2084,,639,1575,3
2085,,639,1829,4
2086,,640,462,5
2087,,640,1357,1
2088,,640,1131,1
2089,,640,440,1
2090,,640,309,3
2091,,640,1669,3
2092,,641,519,4
2093,,641,545,4
2094,,641,678,1
2095,,641,434,2
2096,,642,1353,3
2097,,642,1995,5
2098,,643,1994,1
2099,,643,1096,2
2100,,643,40,2
2101,,644,1159,4
2102,,644,512,3
2103,,644,1771,3
2104,,644,41,1
2105,,645,1411,3
2106,,645,1949,3
2107,,645,1824,2
2108,,645,717,2
2109,,645,997,5
2110,,646,1813,2
2111,,647,1217,5
2112,,647,818,3
2113,,647,80,2
2114,,648,362,3
2115,,648,586,4
2116,,649,728,1
2117,,649,887,2
2118,,650,1750,1
2119,,650,1198,1
2120,,650,1573,5
2121,,651,422,5
2122,,651,976,5
2123,,651,639,2
2124,,651,316,2
2125,,651,391,3
2126,,651,1247,3
2127,,652,1805,2
2128,,654,301,1
2129,,654,20,5
2130,,654,1646,1
2131,,654,1536,5
2132,,654,296,5
2133,,654,461,5
2134,,654,900,1
2135,,654,366,3
2136,,655,198,5
2137,,655,886,2
2138,,655,1324,1
2139,,655,407,1
2140,,656,1716,4
2141,,656,1312,2
2142,,656,161,3
2143,,656,371,1
2144,,658,746,3
2145,,658,236,1
2146,,658,758,5
2147,,658,294,5
2148,,659,571,5
2149,,659,1933,4
2150,,660,1258,1
2151,,661,1792,1
2152,,661,1954,4
2153,,661,1118,2
2154,,662,1753,2
2155,,662,1280,1
2156,,662,603,4
2157,,662,1874,5
2158,,662,1175,3
2159,,663,411,5
2160,,664,1159,4
2161,,664,1237,5
2162,,664,18,5
2163,,664,31,5
2164,,664,1540,3
2165,,664,1897,3
2166,,664,809,2
2167,,665,1532,1
2168,,665,1982,1
2169,,665,1626,2
2170,,665,631,4
2171,,665,233,2
2172,,665,184,3
2173,,666,544,2
2174,,666,30,5
2175,,666,1075,3
2176,,666,598,3
2177,,666,30,3
2178,,666,1565,1
2179,,666,407,1
2180,,666,745,4
2181,,667,92,5
2182,,668,216,2
2183,,668,1598,1
2184,,669,1081,2
2185,,669,1966,3
2186,,669,1500,3
2187,,669,183,1
2188,,670,1773,1
2189,,670,394,3
2190,,670,1249,5
2191,,671,1053,3
2192,,671,1654,1
2193,,671,1199,1
2194,,671,1454,2
2195,,671,153,5
2196,,672,361,1
2197,,672,769,1
2198,,672,1040,4
2199,,673,1236,5
2200,,673,1214,5
2201,,673,1946,4
2202,,674,1592,5
2203,,674,7,2
2204,,675,1876,2
2205,,676,625,3
2206,,676,338,4
2207,,676,1260,5
2208,,676,1076,5
2209,,676,301,1
2210,,677,1668,3
2211,,677,1243,3
2212,,677,1289,2
2213,,677,479,4
2214,,678,948,2
2215,,678,338,5
2216,,679,893,3
2217,,679,1853,1
2218,,679,1726,2
2219,,679,745,4
2220,,680,766,2
2221,,681,107,3
2222,,681,448,3
2223,,682,1357,2
2224,,682,944,2
2225,,682,223,3
2226,,683,1562,5
2227,,683,1127,4
2228,,683,1939,1
2229,,683,1178,1
2230,,684,584,3
2231,,684,259,2
2232,,684,1342,4
2233,,684,1938,3
2234,,684,802,4
2235,,684,936,5
2236,,685,189,5
2237,,685,1715,3
2238,,685,983,3
2239,,685,560,4
2240,,685,392,2
2241,,685,849,4
2242,,685,459,3
2243,,686,1283,4
2244,,686,1603,2
2245,,687,19,5
2246,,687,1336,5
2247,,687,615,3
2248,,688,1588,5
2249,,688,534,1
2250,,689,1184,3
2251,,689,1263,2
2252,,689,1377,2
2253,,690,791,1
2254,,690,1984,4
2255,,690,1336,1
2256,,690,1612,1
2257,,691,129,2
2258,,691,926,4
2259,,692,1240,2
2260,,692,507,5
2261,,692,1923,1
2262,,693,388,3
2263,,693,1198,1
2264,,694,1676,3
2265,,694,572,1
2266,,695,45,5
2267,,695,1346,5
2268,,695,376,5
2269,,695,386,2
2270,,697,797,2
2271,,697,276,5
2272,,697,46,5
2273,,697,1696,3
2274,,698,1105,3
2275,,699,1981,3
2276,,699,719,1
2277,,700,1241,4
2278,,700,1633,1
2279,,700,1005,4
2280,,701,1820,2
2281,,701,1225,3
2282,,703,1988,3
2283,,703,177,4
2284,,703,881,4
2285,,704,503,2
2286,,704,1188,3
2287,,704,1436,4
2288,,704,1532,4
2289,,704,346,4
2290,,705,1196,3
2291,,705,710,2
2292,,705,311,5
2293,,705,615,3
2294,,705,1925,4
2295,,705,313,5
2296,,706,472,5
2297,,706,774,5
2298,,706,1375,1
2299,,706,1094,2
2300,,706,749,3
2301,,706,1183,1
2302,,706,1906,5
2303,,707,798,5
2304,,707,1244,2
2305,,707,1756,2
2306,,707,1931,4
2307,,708,1126,3
2308,,708,659,4
2309,,708,1648,1
2310,,708,593,2
2311,,708,92,3
2312,,709,478,2
2313,,709,581,1
2314,,709,1133,4
2315,,709,1748,5
2316,,709,447,5
2317,,709,505,5
2318,,709,437,5
2319,,710,1477,5
2320,,710,1450,2
2321,,710,665,1
2322,,710,1378,3
2323,,710,1372,3
2324,,710,733,1
2325,,711,1287,1
2326,,711,423,2
2327,,711,398,1
2328,,711,1310,2
2329,,711,1597,4
2330,,712,449,5
2331,,712,1939,3
2332,,713,1209,4
2333,,713,1115,3
2334,,713,663,4
2335,,714,153,2
2336,,714,1412,4
2337,,714,1529,3
2338,,715,452,1
2339,,715,1655,1
2340,,715,1434,3
2341,,716,55,2
2342,,716,1314,2
2343,,716,552,2
2344,,716,221,3
2345,,717,444,5
2346,,717,1491,3
2347,,718,885,1
2348,,718,1261,3
2349,,718,1244,5
2350,,718,1018,2
2351,,719,1780,3
2352,,719,647,2
2353,,719,1966,4
2354,,719,292,2
2355,,719,1671,1
2356,,719,85,4
2357,,720,1532,2
2358,,720,184,4
2359,,720,1739,1
2360,,720,568,3
2361,,720,615,5
2362,,721,1961,4
2363,,721,890,2
2364,,721,814,3
2365,,721,1296,3
2366,,721,1559,4
2367,,722,1689,4
2368,,723,1642,5
2369,,723,1396,4
2370,,723,1600,3
2371,,723,907,3
2372,,724,781,4
2373,,724,284,4
2374,,724,1216,4
2375,,725,1107,5
2376,,725,92,1
2377,,726,1684,3
2378,,726,428,2
2379,,727,1629,4
2380,,727,1906,3
2381,,727,1956,5
2382,,727,1534,4
2383,,728,418,4
2384,,728,1135,1
2385,,728,633,1
2386,,729,408,5
2387,,729,1368,1
2388,,730,405,1
2389,,731,1450,5
2390,,731,1292,4
2391,,733,943,5
2392,,733,520,3
2393,,733,583,4
2394,,733,514,4
2395,,734,1791,5
2396,,734,1846,1
2397,,734,463,4
2398,,734,299,4
2399,,735,756,4
2400,,735,624,4
2401,,735,1978,1
2402,,736,1961,3
2403,,737,1967,1
2404,,737,566,4
2405,,737,1306,4
2406,,738,22,3
2407,,738,696,3
2408,,738,227,3
2409,,738,1036,1
2410,,738,747,3
2411,,739,1246,4
2412,,740,247,1
2413,,740,444,4
2414,,741,1862,5
2415,,741,1736,4
2416,,741,966,4
2417,,741,1149,2
2418,,741,807,5
2419,,742,1177,3
2420,,742,1332,3
2421,,742,1832,2
2422,,742,353,5
2423,,742,1799,2
2424,,743,1081,4
2425,,743,168,2
2426,,743,1015,1
2427,,743,495,3
2428,,744,501,4
2429,,744,406,5
2430,,744,708,4
2431,,745,548,5
2432,,746,395,1
2433,,746,786,2
2434,,746,1797,4
2435,,746,87,4
2436,,746,1536,3
2437,,747,1232,3
2438,,747,1716,5
2439,,747,1924,2
2440,,747,1466,3
2441,,748,1321,5
2442,,748,1897,1
2443,,748,208,3
2444,,749,715,2
2445,,749,615,1
2446,,750,880,5
2447,,750,1165,2
2448,,750,1767,1
2449,,751,1589,1
2450,,751,1005,4
2451,,751,1325,4
2452,,751,653,3
2453,,752,1601,3
2454,,752,57,3
2455,,753,380,2
2456,,753,1136,5
2457,,753,1864,5
2458,,753,1332,1
2459,,753,1685,3
2460,,754,898,3
2461,,754,573,3
2462,,754,469,1
2463,,754,1858,2
2464,,754,1797,5
2465,,755,97,1
2466,,755,679,1
2467,,755,450,3
2468,,755,550,5
2469,,756,1538,2
2470,,756,1088,3
2471,,756,288,3
2472,,757,1863,4
2473,,757,1745,2
2474,,758,616,2
2475,,758,1605,4
2476,,758,31,1
2477,,758,148,4
2478,,758,166,2
2479,,758,707,5
2480,,758,575,5
2481,,758,1356,4
2482,,759,1904,5
2483,,759,879,1
2484,,759,526,1
2485,,759,1258,4
2486,,760,620,5
2487,,760,1271,3
2488,,760,1759,1
2489,,760,746,3
2490,,761,1600,2
2491,,761,1440,3
2492,,761,1229,3
2493,,761,1597,1
2494,,762,1954,1
2495,,762,1341,2
2496,,762,686,3
2497,,762,1101,4
2498,,762,260,3
2499,,763,1652,3
2500,,763,364,5
2501,,763,330,4
2502,,763,382,4
2503,,764,1476,1
2504,,764,1539,4
2505,,764,1545,3
2506,,765,1268,4
2507,,765,1049,3
2508,,765,1257,4
2509,,765,1534,2
2510,,766,1438,5
2511,,766,103,4
2512,,766,930,4
2513,,767,876,2
2514,,767,980,1
2515,,767,323,2
2516,,768,815,1
2517,,768,769,4
2518,,768,317,5
2519,,769,490,2
2520,,769,1103,1
2521,,770,1680,3
2522,,770,682,1
2523,,770,1627,2
2524,,770,1827,2
2525,,771,625,3
2526,,771,1982,2
2527,,771,1807,4
2528,,771,507,1
2529,,771,69,5
2530,,772,357,5
2531,,772,1835,2
2532,,773,1231,3
2533,,774,1146,1
2534,,774,1751,2
2535,,774,21,4
2536,,774,651,1
2537,,775,1304,3
2538,,775,9,4
2539,,775,409,1
2540,,775,1838,1
2541,,775,1702,5
2542,,776,1999,4
2543,,777,438,1
2544,,777,1504,3
2545,,777,1841,4
2546,,777,220,3
2547,,777,1103,5
2548,,778,276,4
2549,,778,891,1
2550,,780,1859,5
2551,,781,50,1
2552,,781,62,2
2553,,782,484,4
2554,,782,415,5
2555,,782,701,4
2556,,783,1097,1
2557,,783,1823,2
2558,,784,1401,5
2559,,784,1799,1
2560,,784,1591,1
2561,,784,367,5
2562,,784,1625,5
2563,,784,1447,1
2564,,785,375,3
2565,,785,787,2
2566,,785,1242,5
2567,,786,1782,5
2568,,787,1100,3
2569,,787,1096,4
2570,,787,1380,2
2571,,788,897,5
2572,,788,1710,2
2573,,788,472,4
2574,,788,1070,1
2575,,789,1940,1
2576,,789,1536,4
2577,,789,225,5
2578,,789,1903,1
2579,,790,840,2
2580,,790,1293,1
2581,,791,187,1
2582,,791,687,4
2583,,791,993,3
2584,,791,1535,2
2585,,792,82,3
2586,,793,1781,3
2587,,793,1047,5
2588,,793,134,1
2589,,793,1928,3
2590,,794,859,2
2591,,794,822,3
2592,,795,227,1
2593,,795,1829,5
2594,,795,140,4
2595,,795,798,4
2596,,796,212,3
2597,,796,1900,1
2598,,796,512,4
2599,,796,615,1
2600,,796,1716,4
2601,,796,1795,2
2602,,796,580,4
2603,,796,1837,1
2604,,796,351,4
2605,,797,1610,4
2606,,797,1741,5
2607,,797,244,1
2608,,798,419,1
2609,,798,1587,3
2610,,798,1898,5
2611,,799,520,5
2612,,799,1517,4
2613,,799,1072,4
2614,,799,709,4
2615,,800,959,1
2616,,800,94,3
2617,,800,1774,2
2618,,800,333,3
2619,,802,1452,5
2620,,802,427,4
2621,,802,1321,5
2622,,802,1800,2
2623,,802,1981,1
2624,,802,1669,3
2625,,803,417,5
2626,,803,325,1
2627,,803,1003,5
2628,,804,407,1
2629,,804,673,3
2630,,804,1051,4
2631,,805,1969,4
2632,,806,1145,2
2633,,806,192,2
2634,,806,391,5
2635,,806,436,2
2636,,806,770,2
2637,,807,222,5
2638,,807,861,3
2639,,807,1830,4
2640,,808,444,2
2641,,808,310,2
2642,,809,753,1
2643,,809,249,3
2644,,809,862,2
2645,,810,531,3
2646,,810,1015,3
2647,,810,1146,5
2648,,810,907,5
2649,,811,791,1
2650,,811,1320,3
2651,,812,68,2
2652,,812,1439,1
2653,,812,1100,3
2654,,812,902,5
2655,,813,1995,5
2656,,813,311,5
2657,,813,1054,2
2658,,813,1496,3
2659,,814,1488,3
2660,,814,1083,5
2661,,814,1421,2
2662,,815,995,3
2663,,815,1464,1
2664,,815,1590,5
2665,,815,645,4
2666,,815,1809,4
2667,,815,968,4
2668,,816,1290,4
2669,,816,549,3
2670,,816,234,4
2671,,816,310,5
2672,,816,1092,5
2673,,817,1724,3
2674,,817,1124,4
2675,,817,1624,1
2676,,817,533,4
2677,,817,607,4
2678,,817,240,2
2679,,818,635,5
2680,,819,1679,2
2681,,819,547,3
2682,,819,1813,3
2683,,819,332,1
2684,,819,190,5
2685,,819,710,2
2686,,820,669,4
2687,,820,1357,5
2688,,820,8,2
2689,,820,158,5
2690,,821,87,4
2691,,821,1087,2
2692,,822,322,1
2693,,822,920,3
2694,,823,1939,5
2695,,823,608,3
2696,,823,1555,3
2697,,824,265,1
2698,,824,756,2
2699,,824,1355,3
2700,,824,1679,3
2701,,825,456,3
2702,,825,710,2
2703,,826,629,5
2704,,826,1242,4
2705,,826,418,1
2706,,826,703,3
2707,,826,791,1
2708,,826,1868,1
2709,,827,1737,2
2710,,827,967,5
2711,,827,939,4
2712,,827,357,5
2713,,828,1594,3
2714,,828,847,4
2715,,830,1928,1
2716,,830,1281,3
2717,,830,1663,5
2718,,830,95,3
2719,,830,1840,2
2720,,830,1589,3
2721,,830,604,3
2722,,830,894,2
2723,,830,1041,2
2724,,831,978,2
2725,,831,1068,1
2726,,832,778,3
2727,,832,1181,3
2728,,832,202,2
2729,,833,308,3
2730,,833,636,3
2731,,833,1185,4
2732,,834,1617,1
2733,,835,800,2
2734,,836,1487,3
2735,,836,827,2
2736,,836,1239,5
2737,,836,1062,1
2738,,837,1105,2
2739,,837,1603,5
2740,,837,16,5
2741,,837,57,3
2742,,837,1061,2
2743,,838,1209,1
2744,,838,982,2
2745,,838,150,3
2746,,839,1574,2
2747,,839,821,3
2748,,839,1529,1
2749,,839,482,3
2750,,840,19,3
2751,,840,1431,5
2752,,841,1483,4
2753,,841,1328,5
2754,,842,363,5
